"id","observed_on","lon","lat","species_guess","place_guess","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level"
79370807,"2016-06-27","-80.2204138889","43.4621888889","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370806,"2016-06-27","-80.2205194444","43.4621416667","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370804,"2016-06-27","-80.2180472222","43.456475","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370803,"2016-06-27","-80.2155305556","43.4508333333","Common Snapping Turtle","Wellington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79370700,"2016-06-27","-80.2126166667","43.4427111111","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370699,"2016-06-27","-80.2126222222","43.4431083333","Common Snapping Turtle","Wellington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79370510,"2016-06-25","-80.2038277778","43.9986944444","Common Snapping Turtle","Dufferin, Ontario, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79370507,"2016-06-25","-80.1554111111","44.3792722222","Common Snapping Turtle","Simcoe County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79370506,"2016-06-25","-79.9769833333","44.5066694444","Midland Painted Turtle","Simcoe, Ontario, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370504,"2016-06-25","-79.9610055556","44.46835","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79370070,"2016-06-25","-79.9570472222","44.6040916667","Green Frog","Simcoe, Ontario, Canada",65982,"Lithobates clamitans","species","48460/1/2/355675/20978/20979/25473/60340",30369,"Green Frog",TRUE,"English",20978,"Amphibia","class",50
79370065,"2016-06-25","-79.9550472222","44.6023111111","Wood Frog","Simcoe County, ON, Canada",66012,"Lithobates sylvaticus","species","48460/1/2/355675/20978/20979/25473/60340",30333,"Wood Frog",TRUE,"English",20978,"Amphibia","class",50
79370061,"2016-06-25","-79.9541388889","44.6006694444","American Toad","Simcoe County, ON, Canada",64968,"Anaxyrus americanus","species","48460/1/2/355675/20978/20979/21359/64747",25665,"American Toad",TRUE,"English",20978,"Amphibia","class",50
79368798,"2016-06-19","-80.1117638889","44.0471888889","Common Snapping Turtle","Mono, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79368544,"2016-06-19","-79.9312138889","44.5932388889","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79368426,"2016-06-19","-79.9291305556","44.5939361111","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79368132,"2016-06-16","-80.1280055556","43.4401861111","Northern Watersnake","Wellington County, ON, Canada",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
79368087,"2016-06-11","-79.49285","44.5955972222","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79367126,"2016-06-10","-79.8863305556","44.3598027778","Common Snapping Turtle","Simcoe County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79367123,"2016-06-02","-80.1280666667","43.440175","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366819,"2016-06-01","-80.2123111111","43.4425611111","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366818,"2016-06-01","-80.2241361111","43.4307277778","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366817,"2016-06-01","-80.2319638889","43.42955","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366816,"2016-06-01","-80.2318888889","43.4255166667","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366815,"2016-06-01","-80.2212055556","43.3989722222","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366814,"2016-06-01","-80.1043083333","43.4903611111","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366569,"2016-05-29","-79.8209","44.4191861111","Midland Painted Turtle","Simcoe, Ontario, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366567,"2016-05-29","-79.8210222222","44.4192388889","Midland Painted Turtle","Minesing, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366393,"2016-05-29","-79.5276333333","44.812675","Midland Painted Turtle","Simcoe, Ontario, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366392,"2016-05-29","-79.5276333333","44.812675","Midland Painted Turtle","Simcoe, Ontario, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366391,"2016-05-29","-79.6596055556","44.7452888889","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79366388,"2016-05-29","-79.5318222222","44.7632777778","Green Frog","Simcoe County, ON, Canada",65982,"Lithobates clamitans","species","48460/1/2/355675/20978/20979/25473/60340",30369,"Green Frog",TRUE,"English",20978,"Amphibia","class",50
79366387,"2016-05-29","-79.5318222222","44.763375","American Water Frogs","Simcoe, Ontario, Canada",60340,"Lithobates","genus","48460/1/2/355675/20978/20979/25473",311792,"American Water Frogs",TRUE,"English",20978,"Amphibia","class",50
79366386,"2016-05-29","-79.5336559459","44.7760682167","Midland Painted Turtle","Simcoe County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365976,"2016-05-24","-80.1313083333","43.6238888889","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365975,"2016-05-24","-80.238625","43.593675","Common Snapping Turtle","Wellington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79365971,"2016-05-24","-80.1370323341","43.5608062654","Midland Painted Turtle","Milton, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365487,"2016-05-23","-80.2228593912","43.4031340963","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365486,"2016-05-23","-80.2311717898","43.4230693003","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365364,"2016-05-09","-80.2748194444","43.4648222222","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365306,"2016-05-06","-80.4253166667","43.5941194444","Midland Painted Turtle","Waterloo Regional Municipality, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365305,"2016-05-06","-80.4253388889","43.594125","Midland Painted Turtle","Waterloo Regional Municipality, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365304,"2016-05-06","-80.4172055556","43.5945694444","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365303,"2016-05-06","-80.4170833333","43.5946833333","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365125,"2016-04-30","-80.1715694444","43.4080777778","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365124,"2016-04-30","-80.1344916667","43.4352833333","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365002,"2016-04-30","-80.107475","43.4926222222","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79365000,"2016-04-30","-80.1093972222","43.4939111111","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79364833,"2016-04-22","-80.2246694444","43.4077944444","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79364555,"2015-10-12","-80.1508861111","43.4458388889","Eastern Garter Snake","Wellington County, ON, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
79364554,"2015-10-12","-80.1503666667","43.4458","Northern Leopard Frog","Wellington County, ON, Canada",66003,"Lithobates pipiens","species","48460/1/2/355675/20978/20979/25473/60340",30433,"Northern Leopard Frog",TRUE,"English",20978,"Amphibia","class",50
79364553,"2015-10-12","-80.2602279988","43.4532470865","Northern Watersnake","Ontario, CA",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
79364499,"2015-10-05","-80.1169361111","43.4992138889","Green Frog","Wellington County, ON, Canada",65982,"Lithobates clamitans","species","48460/1/2/355675/20978/20979/25473/60340",30369,"Green Frog",TRUE,"English",20978,"Amphibia","class",50
79364354,"2015-09-16","-80.2214888889","43.3999222222","Common Snapping Turtle","Wellington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79363764,"2015-08-31","-80.2196583333","43.4603527778","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79363763,"2015-08-31","-80.2195361111","43.4602611111","Common Snapping Turtle","Wellington County, ON, Canada",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
79363691,"2015-08-12","-80.1282583333","43.440025","Midland Painted Turtle","Wellington County, ON, Canada",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
79362810,"2015-07-31","-80.1283027778","43.4400222222","Green Frog","Wellington County, ON, Canada",65982,"Lithobates clamitans","species","48460/1/2/355675/20978/20979/25473/60340",30369,"Green Frog",TRUE,"English",20978,"Amphibia","class",50
